Time,Internal Clock,MSG
2023-03-08 01:34:50/390/Internal event
2023-03-08 01:34:50/391/Internal event
2023-03-08 01:34:51/392/Internal event
2023-03-08 01:34:51/395/RecFrom:process_2/QueueSize:2
2023-03-08 01:34:52/396/RecFrom:process_1/QueueSize:1
2023-03-08 01:34:52/397/RecFrom:process_2/QueueSize:1
2023-03-08 01:34:52/398/RecFrom:process_1/QueueSize:1
2023-03-08 01:34:53/399/RecFrom:process_2/QueueSize:1
2023-03-08 01:34:53/400/RecFrom:process_2/QueueSize:1
2023-03-08 01:34:53/401/Broadcast to all machines
2023-03-08 01:34:54/402/Internal event
2023-03-08 01:34:54/404/RecFrom:process_1/QueueSize:1
2023-03-08 01:34:55/405/Internal event
2023-03-08 01:34:55/406/Internal event
2023-03-08 01:34:55/407/Internal event
2023-03-08 01:34:56/409/RecFrom:process_2/QueueSize:1
2023-03-08 01:34:56/410/Internal event
2023-03-08 01:34:56/411/Broadcast to all machines
2023-03-08 01:34:57/412/Internal event
2023-03-08 01:34:57/414/RecFrom:process_2/QueueSize:1
2023-03-08 01:34:58/415/Sent to machine_1
