0,Time,Internal Clock,MSG
2023-03-08,01:16:29/1/Internal event
2023-03-08,01:16:30/2/Sent to machine_2
2023-03-08,01:16:31/10/RecFrom:process_2/QueueSize:1
2023-03-08,01:16:32/11/Broadcast to all machines
2023-03-08,01:16:33/12/Internal event
2023-03-08,01:16:34/13/Internal event
2023-03-08,01:16:35/24/RecFrom:process_2/QueueSize:1
2023-03-08,01:16:36/30/RecFrom:process_2/QueueSize:1
2023-03-08,01:16:37/31/Broadcast to all machines
2023-03-08,01:16:38/39/RecFrom:process_2/QueueSize:3
2023-03-08,01:16:39/40/RecFrom:process_2/QueueSize:2
2023-03-08,01:16:40/41/RecFrom:process_2/QueueSize:1
2023-03-08,01:16:41/52/RecFrom:process_2/QueueSize:1
2023-03-08,01:16:42/55/RecFrom:process_2/QueueSize:2
2023-03-08,01:16:43/57/RecFrom:process_2/QueueSize:1
2023-03-08,01:16:44/65/RecFrom:process_2/QueueSize:1
2023-03-08,01:16:45/68/RecFrom:process_2/QueueSize:2
2023-03-08,01:16:46/69/RecFrom:process_2/QueueSize:2
2023-03-08,01:16:47/74/RecFrom:process_2/QueueSize:1
2023-03-08,01:16:48/75/Internal event
2023-03-08,01:16:49/88/RecFrom:process_2/QueueSize:1
2023-03-08,01:16:50/89/Internal event
2023-03-08,01:16:51/90/RecFrom:process_1/QueueSize:1
2023-03-08,01:16:52/91/Internal event
2023-03-08,01:16:53/102/RecFrom:process_2/QueueSize:2
2023-03-08,01:16:54/104/RecFrom:process_2/QueueSize:2
2023-03-08,01:16:55/107/RecFrom:process_2/QueueSize:3
2023-03-08,01:16:56/111/RecFrom:process_2/QueueSize:3
2023-03-08,01:16:57/112/RecFrom:process_2/QueueSize:4
2023-03-08,01:16:58/116/RecFrom:process_2/QueueSize:3
2023-03-08,01:16:59/120/RecFrom:process_2/QueueSize:2
2023-03-08,01:17:00/123/RecFrom:process_2/QueueSize:1
2023-03-08,01:17:01/136/RecFrom:process_2/QueueSize:2
2023-03-08,01:17:02/138/RecFrom:process_2/QueueSize:3
2023-03-08,01:17:03/141/RecFrom:process_2/QueueSize:3
2023-03-08,01:17:04/142/RecFrom:process_2/QueueSize:4
2023-03-08,01:17:05/147/RecFrom:process_2/QueueSize:4
2023-03-08,01:17:06/149/RecFrom:process_2/QueueSize:3
2023-03-08,01:17:07/152/RecFrom:process_2/QueueSize:2
2023-03-08,01:17:08/156/RecFrom:process_2/QueueSize:3
2023-03-08,01:17:09/166/RecFrom:process_2/QueueSize:2
2023-03-08,01:17:10/167/RecFrom:process_2/QueueSize:1
2023-03-08,01:17:11/179/RecFrom:process_2/QueueSize:1
2023-03-08,01:17:12/181/RecFrom:process_2/QueueSize:2
2023-03-08,01:17:13/182/RecFrom:process_1/QueueSize:3
2023-03-08,01:17:14/186/RecFrom:process_2/QueueSize:4
2023-03-08,01:17:15/188/RecFrom:process_2/QueueSize:4
2023-03-08,01:17:16/192/RecFrom:process_2/QueueSize:4
2023-03-08,01:17:17/193/RecFrom:process_2/QueueSize:3
2023-03-08,01:17:18/194/RecFrom:process_2/QueueSize:4
2023-03-08,01:17:19/199/RecFrom:process_2/QueueSize:4
2023-03-08,01:17:20/208/RecFrom:process_2/QueueSize:4
2023-03-08,01:17:21/209/RecFrom:process_2/QueueSize:4
2023-03-08,01:17:22/214/RecFrom:process_2/QueueSize:5
2023-03-08,01:17:23/216/RecFrom:process_2/QueueSize:6
2023-03-08,01:17:24/219/RecFrom:process_2/QueueSize:7
2023-03-08,01:17:25/225/RecFrom:process_2/QueueSize:7
2023-03-08,01:17:26/227/RecFrom:process_2/QueueSize:7
2023-03-08,01:17:27/229/RecFrom:process_2/QueueSize:7
2023-03-08,01:17:28/231/RecFrom:process_2/QueueSize:6
2023-03-08,01:17:29/234/RecFrom:process_2/QueueSize:6
2023-03-08,01:17:30/235/RecFrom:process_2/QueueSize:5
2023-03-08,01:17:31/237/RecFrom:process_2/QueueSize:4
2023-03-08,01:17:32/238/RecFrom:process_1/QueueSize:5
2023-03-08,01:17:33/249/RecFrom:process_2/QueueSize:5
2023-03-08,01:17:34/250/RecFrom:process_1/QueueSize:5
2023-03-08,01:17:35/266/RecFrom:process_2/QueueSize:6
2023-03-08,01:17:36/269/RecFrom:process_2/QueueSize:6
2023-03-08,01:17:37/273/RecFrom:process_2/QueueSize:5
2023-03-08,01:17:38/274/RecFrom:process_2/QueueSize:5
2023-03-08,01:17:39/275/RecFrom:process_1/QueueSize:5
2023-03-08,01:17:40/281/RecFrom:process_2/QueueSize:5
2023-03-08,01:17:41/286/RecFrom:process_2/QueueSize:4
2023-03-08,01:17:42/293/RecFrom:process_2/QueueSize:5
2023-03-08,01:17:43/298/RecFrom:process_2/QueueSize:4
2023-03-08,01:17:44/299/RecFrom:process_1/QueueSize:3
2023-03-08,01:17:45/308/RecFrom:process_2/QueueSize:2
2023-03-08,01:17:46/310/RecFrom:process_2/QueueSize:2
