0,Time,Internal Clock,MSG
2023-03-08,01:20:43/1/Internal event
2023-03-08,01:20:44/3/RecFrom:process_3/QueueSize:2
2023-03-08,01:20:45/6/RecFrom:process_1/QueueSize:1
2023-03-08,01:20:46/13/RecFrom:process_3/QueueSize:2
2023-03-08,01:20:47/14/RecFrom:process_1/QueueSize:3
2023-03-08,01:20:48/16/RecFrom:process_3/QueueSize:4
2023-03-08,01:20:49/19/RecFrom:process_1/QueueSize:7
2023-03-08,01:20:50/20/RecFrom:process_3/QueueSize:8
2023-03-08,01:20:51/21/RecFrom:process_3/QueueSize:8
2023-03-08,01:20:52/25/RecFrom:process_3/QueueSize:7
2023-03-08,01:20:53/26/RecFrom:process_3/QueueSize:11
2023-03-08,01:20:54/27/RecFrom:process_1/QueueSize:11
2023-03-08,01:20:55/29/RecFrom:process_1/QueueSize:10
2023-03-08,01:20:56/30/RecFrom:process_1/QueueSize:12
2023-03-08,01:20:57/32/RecFrom:process_3/QueueSize:11
2023-03-08,01:20:58/38/RecFrom:process_1/QueueSize:11
2023-03-08,01:20:59/43/RecFrom:process_3/QueueSize:11
2023-03-08,01:21:00/44/RecFrom:process_3/QueueSize:12
2023-03-08,01:21:01/45/RecFrom:process_3/QueueSize:13
2023-03-08,01:21:02/46/RecFrom:process_1/QueueSize:12
2023-03-08,01:21:03/48/RecFrom:process_1/QueueSize:13
2023-03-08,01:21:04/52/RecFrom:process_1/QueueSize:15
2023-03-08,01:21:05/58/RecFrom:process_3/QueueSize:14
2023-03-08,01:21:06/59/RecFrom:process_1/QueueSize:14
2023-03-08,01:21:07/60/RecFrom:process_1/QueueSize:14
2023-03-08,01:21:08/68/RecFrom:process_3/QueueSize:17
2023-03-08,01:21:09/73/RecFrom:process_3/QueueSize:18
2023-03-08,01:21:10/78/RecFrom:process_3/QueueSize:19
2023-03-08,01:21:11/79/RecFrom:process_1/QueueSize:18
2023-03-08,01:21:12/80/RecFrom:process_1/QueueSize:20
2023-03-08,01:21:13/81/RecFrom:process_1/QueueSize:20
2023-03-08,01:21:14/90/RecFrom:process_1/QueueSize:19
2023-03-08,01:21:15/92/RecFrom:process_1/QueueSize:18
2023-03-08,01:21:16/94/RecFrom:process_3/QueueSize:17
2023-03-08,01:21:17/97/RecFrom:process_1/QueueSize:18
2023-03-08,01:21:18/98/RecFrom:process_1/QueueSize:19
2023-03-08,01:21:19/104/RecFrom:process_1/QueueSize:22
2023-03-08,01:21:20/108/RecFrom:process_1/QueueSize:22
2023-03-08,01:21:21/113/RecFrom:process_1/QueueSize:23
2023-03-08,01:21:22/114/RecFrom:process_3/QueueSize:22
2023-03-08,01:21:23/115/RecFrom:process_3/QueueSize:22
2023-03-08,01:21:24/116/RecFrom:process_3/QueueSize:23
2023-03-08,01:21:25/117/RecFrom:process_3/QueueSize:22
2023-03-08,01:21:26/118/RecFrom:process_1/QueueSize:25
2023-03-08,01:21:27/123/RecFrom:process_3/QueueSize:24
2023-03-08,01:21:28/125/RecFrom:process_3/QueueSize:24
2023-03-08,01:21:29/133/RecFrom:process_3/QueueSize:25
2023-03-08,01:21:30/135/RecFrom:process_3/QueueSize:26
2023-03-08,01:21:31/137/RecFrom:process_3/QueueSize:25
2023-03-08,01:21:32/140/RecFrom:process_1/QueueSize:24
2023-03-08,01:21:33/155/RecFrom:process_1/QueueSize:24
2023-03-08,01:21:34/156/RecFrom:process_1/QueueSize:24
2023-03-08,01:21:35/160/RecFrom:process_3/QueueSize:25
2023-03-08,01:21:36/162/RecFrom:process_3/QueueSize:25
2023-03-08,01:21:37/163/RecFrom:process_3/QueueSize:24
2023-03-08,01:21:38/166/RecFrom:process_1/QueueSize:23
2023-03-08,01:21:39/167/RecFrom:process_3/QueueSize:23
2023-03-08,01:21:40/168/RecFrom:process_3/QueueSize:23
2023-03-08,01:21:41/169/RecFrom:process_3/QueueSize:23
2023-03-08,01:21:42/176/RecFrom:process_3/QueueSize:23
2023-03-08,01:21:43/177/RecFrom:process_1/QueueSize:22
2023-03-08,01:21:44/182/RecFrom:process_3/QueueSize:22
2023-03-08,01:21:45/186/RecFrom:process_1/QueueSize:21
2023-03-08,01:21:46/188/RecFrom:process_1/QueueSize:24
2023-03-08,01:21:47/195/RecFrom:process_3/QueueSize:27
2023-03-08,01:21:48/197/RecFrom:process_3/QueueSize:28
2023-03-08,01:21:49/198/RecFrom:process_3/QueueSize:27
2023-03-08,01:21:50/199/RecFrom:process_3/QueueSize:27
2023-03-08,01:21:51/207/RecFrom:process_3/QueueSize:26
2023-03-08,01:21:52/209/RecFrom:process_3/QueueSize:26
2023-03-08,01:21:53/210/RecFrom:process_3/QueueSize:27
2023-03-08,01:21:54/214/RecFrom:process_1/QueueSize:26
