Time,Internal Clock,MSG
2023-03-08 01:20:43/1/Internal event
2023-03-08 01:20:43/2/Sent to machine_2
2023-03-08 01:20:43/3/Internal event
2023-03-08 01:20:44/4/Internal event
2023-03-08 01:20:44/5/Internal event
2023-03-08 01:20:44/6/RecFrom:process_1/QueueSize:1
2023-03-08 01:20:44/7/RecFrom:process_1/QueueSize:1
2023-03-08 01:20:44/8/Internal event
2023-03-08 01:20:45/9/RecFrom:process_1/QueueSize:1
2023-03-08 01:20:45/10/RecFrom:process_1/QueueSize:1
2023-03-08 01:20:45/11/Internal event
2023-03-08 01:20:45/12/Sent to machine_2
2023-03-08 01:20:46/13/Internal event
2023-03-08 01:20:46/14/Internal event
2023-03-08 01:20:46/15/Broadcast to all machines
2023-03-08 01:20:46/16/Internal event
2023-03-08 01:20:47/17/Internal event
2023-03-08 01:20:47/18/Internal event
2023-03-08 01:20:47/19/Broadcast to all machines
2023-03-08 01:20:47/20/Broadcast to all machines
2023-03-08 01:20:47/21/Internal event
2023-03-08 01:20:48/22/Sent to machine_1
2023-03-08 01:20:48/23/Internal event
2023-03-08 01:20:48/24/Sent to machine_2
2023-03-08 01:20:48/25/Sent to machine_2
2023-03-08 01:20:48/27/RecFrom:process_1/QueueSize:1
2023-03-08 01:20:49/28/Internal event
2023-03-08 01:20:49/29/Internal event
2023-03-08 01:20:49/30/RecFrom:process_1/QueueSize:1
2023-03-08 01:20:49/31/Sent to machine_2
2023-03-08 01:20:49/32/Sent to machine_1
2023-03-08 01:20:50/33/Internal event
2023-03-08 01:20:50/34/Internal event
2023-03-08 01:20:50/35/Internal event
2023-03-08 01:20:51/36/Internal event
2023-03-08 01:20:51/37/Internal event
2023-03-08 01:20:51/38/Internal event
2023-03-08 01:20:51/39/Sent to machine_1
2023-03-08 01:20:52/40/Internal event
2023-03-08 01:20:52/41/Internal event
2023-03-08 01:20:52/42/Broadcast to all machines
2023-03-08 01:20:52/43/Broadcast to all machines
2023-03-08 01:20:52/44/Sent to machine_2
2023-03-08 01:20:52/45/Sent to machine_1
2023-03-08 01:20:53/46/Internal event
2023-03-08 01:20:53/48/RecFrom:process_1/QueueSize:1
2023-03-08 01:20:53/49/Internal event
2023-03-08 01:20:53/50/Internal event
2023-03-08 01:20:54/51/Internal event
2023-03-08 01:20:54/52/RecFrom:process_1/QueueSize:1
2023-03-08 01:20:54/53/Internal event
2023-03-08 01:20:54/54/Internal event
2023-03-08 01:20:55/55/Internal event
2023-03-08 01:20:55/56/Internal event
2023-03-08 01:20:55/57/Sent to machine_2
2023-03-08 01:20:55/58/RecFrom:process_1/QueueSize:1
2023-03-08 01:20:56/59/Internal event
2023-03-08 01:20:56/60/Internal event
2023-03-08 01:20:56/61/Internal event
2023-03-08 01:20:56/62/RecFrom:process_1/QueueSize:1
2023-03-08 01:20:57/63/Internal event
2023-03-08 01:20:57/64/Internal event
2023-03-08 01:20:57/65/Internal event
2023-03-08 01:20:57/66/Internal event
2023-03-08 01:20:58/67/Sent to machine_2
2023-03-08 01:20:58/68/Internal event
2023-03-08 01:20:58/69/Internal event
2023-03-08 01:20:58/70/Internal event
2023-03-08 01:20:59/71/Internal event
2023-03-08 01:20:59/72/Broadcast to all machines
2023-03-08 01:20:59/73/Internal event
2023-03-08 01:20:59/74/Internal event
2023-03-08 01:21:00/76/RecFrom:process_1/QueueSize:1
2023-03-08 01:21:00/77/Sent to machine_2
2023-03-08 01:21:00/78/Internal event
2023-03-08 01:21:00/79/Internal event
2023-03-08 01:21:00/80/RecFrom:process_1/QueueSize:1
2023-03-08 01:21:01/81/RecFrom:process_1/QueueSize:1
2023-03-08 01:21:01/82/Internal event
2023-03-08 01:21:01/83/Internal event
2023-03-08 01:21:01/84/Sent to machine_1
2023-03-08 01:21:02/85/Internal event
2023-03-08 01:21:02/87/RecFrom:process_1/QueueSize:1
2023-03-08 01:21:02/88/RecFrom:process_1/QueueSize:1
2023-03-08 01:21:02/89/Internal event
2023-03-08 01:21:03/90/Internal event
2023-03-08 01:21:03/91/Internal event
2023-03-08 01:21:03/92/RecFrom:process_1/QueueSize:1
2023-03-08 01:21:03/93/Broadcast to all machines
2023-03-08 01:21:03/94/Internal event
2023-03-08 01:21:04/95/Internal event
2023-03-08 01:21:04/97/RecFrom:process_1/QueueSize:2
2023-03-08 01:21:04/98/RecFrom:process_1/QueueSize:1
2023-03-08 01:21:04/99/Internal event
2023-03-08 01:21:05/100/Internal event
2023-03-08 01:21:05/101/Internal event
2023-03-08 01:21:05/102/Internal event
2023-03-08 01:21:05/103/Internal event
2023-03-08 01:21:06/104/RecFrom:process_1/QueueSize:1
2023-03-08 01:21:06/105/Internal event
2023-03-08 01:21:06/106/Internal event
2023-03-08 01:21:06/107/Internal event
2023-03-08 01:21:07/108/Internal event
2023-03-08 01:21:07/109/Internal event
2023-03-08 01:21:07/110/Internal event
2023-03-08 01:21:07/112/RecFrom:process_1/QueueSize:1
2023-03-08 01:21:08/113/Sent to machine_2
2023-03-08 01:21:08/114/Sent to machine_2
2023-03-08 01:21:08/115/Sent to machine_2
2023-03-08 01:21:08/116/Sent to machine_2
2023-03-08 01:21:08/117/Internal event
2023-03-08 01:21:09/118/Internal event
2023-03-08 01:21:09/119/Internal event
2023-03-08 01:21:09/120/RecFrom:process_1/QueueSize:1
2023-03-08 01:21:09/121/Internal event
2023-03-08 01:21:09/122/Sent to machine_2
2023-03-08 01:21:10/123/Sent to machine_1
2023-03-08 01:21:10/124/Sent to machine_2
2023-03-08 01:21:10/126/RecFrom:process_1/QueueSize:1
2023-03-08 01:21:10/127/RecFrom:process_1/QueueSize:1
2023-03-08 01:21:10/128/Sent to machine_1
2023-03-08 01:21:11/129/Sent to machine_1
2023-03-08 01:21:11/130/Internal event
2023-03-08 01:21:11/131/Internal event
2023-03-08 01:21:11/132/Broadcast to all machines
2023-03-08 01:21:11/133/Sent to machine_1
2023-03-08 01:21:12/134/Broadcast to all machines
2023-03-08 01:21:12/135/Sent to machine_1
2023-03-08 01:21:12/136/Broadcast to all machines
2023-03-08 01:21:12/137/Internal event
2023-03-08 01:21:12/138/Internal event
2023-03-08 01:21:13/139/Internal event
2023-03-08 01:21:13/140/Internal event
2023-03-08 01:21:13/142/RecFrom:process_1/QueueSize:1
2023-03-08 01:21:13/143/Internal event
2023-03-08 01:21:14/144/Internal event
2023-03-08 01:21:14/145/Internal event
2023-03-08 01:21:14/146/Internal event
2023-03-08 01:21:14/147/RecFrom:process_1/QueueSize:1
2023-03-08 01:21:15/148/Internal event
2023-03-08 01:21:15/149/Internal event
2023-03-08 01:21:15/150/Internal event
2023-03-08 01:21:16/151/Internal event
2023-03-08 01:21:16/152/Internal event
2023-03-08 01:21:16/153/Internal event
2023-03-08 01:21:16/154/Internal event
2023-03-08 01:21:17/155/Internal event
2023-03-08 01:21:17/156/Internal event
2023-03-08 01:21:17/157/Sent to machine_1
2023-03-08 01:21:17/158/Internal event
